Date;WAVE1;WAVE2;WAVE3;WAVE4;WAVE5
6013;-0,422090858;-0,431137085;-0,440140158;-0,449099183;-0,458009928
6014;-0,431137085;-0,440140158;-0,449099183;-0,458009928;-0,466878235
6015;-0,440140158;-0,449099183;-0,458009928;-0,466878235;-0,475699842
6016;-0,449099183;-0,458009928;-0,466878235;-0,475699842;-0,484470516
6017;-0,458009928;-0,466878235;-0,475699842;-0,484470516;-0,49319607
6018;-0,466878235;-0,475699842;-0,484470516;-0,49319607;-0,501872301
6019;-0,475699842;-0,484470516;-0,49319607;-0,501872301;-0,510495007
6020;-0,484470516;-0,49319607;-0,501872301;-0,510495007;-0,519070029
6021;-0,49319607;-0,501872301;-0,510495007;-0,519070029;-0,527593017
6022;-0,501872301;-0,510495007;-0,519070029;-0,527593017;-0,536063313
6023;-0,510495007;-0,519070029;-0,527593017;-0,536063313;-0,544476748
6024;-0,519070029;-0,527593017;-0,536063313;-0,544476748;-0,552838922
6025;-0,527593017;-0,536063313;-0,544476748;-0,552838922;-0,561145782
6026;-0,536063313;-0,544476748;-0,552838922;-0,561145782;-0,569393337
6027;-0,544476748;-0,552838922;-0,561145782;-0,569393337;-0,577587128
6028;-0,552838922;-0,561145782;-0,569393337;-0,577587128;-0,585723162
6029;-0,561145782;-0,569393337;-0,577587128;-0,585723162;-0,593797505
6030;-0,569393337;-0,577587128;-0,585723162;-0,593797505;-0,601815522
6031;-0,577587128;-0,585723162;-0,593797505;-0,601815522;-0,609773338
6032;-0,585723162;-0,593797505;-0,601815522;-0,609773338;-0,617670178
6033;-0,593797505;-0,601815522;-0,609773338;-0,617670178;-0,625502229
6034;-0,601815522;-0,609773338;-0,617670178;-0,625502229;-0,633274674
6035;-0,609773338;-0,617670178;-0,625502229;-0,633274674;-0,64098382
6036;-0,617670178;-0,625502229;-0,633274674;-0,64098382;-0,64862591
6037;-0,625502229;-0,633274674;-0,64098382;-0,64862591;-0,656206012
6038;-0,633274674;-0,64098382;-0,64862591;-0,656206012;-0,663720489
6039;-0,64098382;-0,64862591;-0,656206012;-0,663720489;-0,671168566
6040;-0,64862591;-0,656206012;-0,663720489;-0,671168566;-0,678546727
6041;-0,656206012;-0,663720489;-0,671168566;-0,678546727;-0,685859799
6042;-0,663720489;-0,671168566;-0,678546727;-0,685859799;-0,693104267
6043;-0,671168566;-0,678546727;-0,685859799;-0,693104267;-0,700276673
6044;-0,678546727;-0,685859799;-0,693104267;-0,700276673;-0,707381725
6045;-0,685859799;-0,693104267;-0,700276673;-0,707381725;-0,714416087
6046;-0,693104267;-0,700276673;-0,707381725;-0,714416087;-0,7213763
6047;-0,700276673;-0,707381725;-0,714416087;-0,7213763;-0,728267014
6048;-0,707381725;-0,714416087;-0,7213763;-0,728267014;-0,735084832
6049;-0,714416087;-0,7213763;-0,728267014;-0,735084832;-0,741829157
6050;-0,7213763;-0,728267014;-0,735084832;-0,741829157;-0,748496771
6051;-0,728267014;-0,735084832;-0,741829157;-0,748496771;-0,755091965
6052;-0,735084832;-0,741829157;-0,748496771;-0,755091965;-0,7616117
6053;-0,741829157;-0,748496771;-0,755091965;-0,7616117;-0,768052757
6054;-0,748496771;-0,755091965;-0,7616117;-0,768052757;-0,774419487
6055;-0,755091965;-0,7616117;-0,768052757;-0,774419487;-0,78070873
6056;-0,7616117;-0,768052757;-0,774419487;-0,78070873;-0,786917508
6057;-0,768052757;-0,774419487;-0,78070873;-0,786917508;-0,793049932
6058;-0,774419487;-0,78070873;-0,786917508;-0,793049932;-0,799103022
6059;-0,78070873;-0,786917508;-0,793049932;-0,799103022;-0,805076182
6060;-0,786917508;-0,793049932;-0,799103022;-0,805076182;-0,810966551
6061;-0,793049932;-0,799103022;-0,805076182;-0,810966551;-0,816778064
6062;-0,799103022;-0,805076182;-0,810966551;-0,816778064;-0,822507858
6063;-0,805076182;-0,810966551;-0,816778064;-0,822507858;-0,828153253
6064;-0,810966551;-0,816778064;-0,822507858;-0,828153253;-0,833717942
6065;-0,816778064;-0,822507858;-0,828153253;-0,833717942;-0,839199245
6066;-0,822507858;-0,828153253;-0,833717942;-0,839199245;-0,844594538
6067;-0,828153253;-0,833717942;-0,839199245;-0,844594538;-0,849907398
6068;-0,833717942;-0,839199245;-0,844594538;-0,849907398;-0,855135262
6069;-0,839199245;-0,844594538;-0,849907398;-0,855135262;-0,860277534
6070;-0,844594538;-0,849907398;-0,855135262;-0,860277534;-0,865331829
6071;-0,849907398;-0,855135262;-0,860277534;-0,865331829;-0,870301545
6072;-0,855135262;-0,860277534;-0,865331829;-0,870301545;-0,875184178
6073;-0,860277534;-0,865331829;-0,870301545;-0,875184178;-0,879977465
6074;-0,865331829;-0,870301545;-0,875184178;-0,879977465;-0,884684503
6075;-0,870301545;-0,875184178;-0,879977465;-0,884684503;-0,889303088
6076;-0,875184178;-0,879977465;-0,884684503;-0,889303088;-0,893830955
6077;-0,879977465;-0,884684503;-0,889303088;-0,893830955;-0,898271203
6078;-0,884684503;-0,889303088;-0,893830955;-0,898271203;-0,902621508
6079;-0,889303088;-0,893830955;-0,898271203;-0,902621508;-0,906881571
6080;-0,893830955;-0,898271203;-0,902621508;-0,906881571;-0,911049306
6081;-0,898271203;-0,902621508;-0,906881571;-0,911049306;-0,915127575
6082;-0,902621508;-0,906881571;-0,911049306;-0,915127575;-0,919114232
6083;-0,906881571;-0,911049306;-0,915127575;-0,919114232;-0,923007429
6084;-0,911049306;-0,915127575;-0,919114232;-0,923007429;-0,926809847
6085;-0,915127575;-0,919114232;-0,923007429;-0,926809847;-0,930519581
6086;-0,919114232;-0,923007429;-0,926809847;-0,930519581;-0,934136152
6087;-0,923007429;-0,926809847;-0,930519581;-0,934136152;-0,937657952
6088;-0,926809847;-0,930519581;-0,934136152;-0,937657952;-0,941087365
6089;-0,930519581;-0,934136152;-0,937657952;-0,941087365;-0,944422603
6090;-0,934136152;-0,937657952;-0,941087365;-0,944422603;-0,947662115
6091;-0,937657952;-0,941087365;-0,944422603;-0,947662115;-0,950808108
6092;-0,941087365;-0,944422603;-0,947662115;-0,950808108;-0,953858912
6093;-0,944422603;-0,947662115;-0,950808108;-0,953858912;-0,956813276
6094;-0,947662115;-0,950808108;-0,953858912;-0,956813276;-0,959672987
6095;-0,950808108;-0,953858912;-0,956813276;-0,959672987;-0,962436736
6096;-0,953858912;-0,956813276;-0,959672987;-0,962436736;-0,965104163
6097;-0,956813276;-0,959672987;-0,962436736;-0,965104163;-0,967674136
6098;-0,959672987;-0,962436736;-0,965104163;-0,967674136;-0,970148265
6099;-0,962436736;-0,965104163;-0,967674136;-0,970148265;-0,972525358
6100;-0,965104163;-0,967674136;-0,970148265;-0,972525358;-0,974804282
6101;-0,967674136;-0,970148265;-0,972525358;-0,974804282;-0,976986587
6102;-0,970148265;-0,972525358;-0,974804282;-0,976986587;-0,97907114
6103;-0,972525358;-0,974804282;-0,976986587;-0,97907114;-0,981056988
6104;-0,974804282;-0,976986587;-0,97907114;-0,981056988;-0,982945502
6105;-0,976986587;-0,97907114;-0,981056988;-0,982945502;-0,984735668
6106;-0,97907114;-0,981056988;-0,982945502;-0,984735668;-0,986427307
6107;-0,981056988;-0,982945502;-0,984735668;-0,986427307;-0,988019705
6108;-0,982945502;-0,984735668;-0,986427307;-0,988019705;-0,989513874
6109;-0,984735668;-0,986427307;-0,988019705;-0,989513874;-0,99090904
6110;-0,986427307;-0,988019705;-0,989513874;-0,99090904;-0,992204607
6111;-0,988019705;-0,989513874;-0,99090904;-0,992204607;-0,993401408
6112;-0,989513874;-0,99090904;-0,992204607;-0,993401408;-0,994498849
6113;-0,99090904;-0,992204607;-0,993401408;-0,994498849;-0,995496392
6114;-0,992204607;-0,993401408;-0,994498849;-0,995496392;-0,996394813
6115;-0,993401408;-0,994498849;-0,995496392;-0,996394813;-0,997193515
6116;-0,994498849;-0,995496392;-0,996394813;-0,997193515;-0,997892439
6117;-0,995496392;-0,996394813;-0,997193515;-0,997892439;-0,998491347
6118;-0,996394813;-0,997193515;-0,997892439;-0,998491347;-0,998990595
6119;-0,997193515;-0,997892439;-0,998491347;-0,998990595;-0,999389887
6120;-0,997892439;-0,998491347;-0,998990595;-0,999389887;-0,999689162
6121;-0,998491347;-0,998990595;-0,999389887;-0,999689162;-0,999888539
6122;-0,998990595;-0,999389887;-0,999689162;-0,999888539;-0,999987841
6123;-0,999389887;-0,999689162;-0,999888539;-0,999987841;-0,999987185
6124;-0,999689162;-0,999888539;-0,999987841;-0,999987185;-0,999886453
6125;-0,999888539;-0,999987841;-0,999987185;-0,999886453;-0,999685705
6126;-0,999987841;-0,999987185;-0,999886453;-0,999685705;-0,99938494
6127;-0,999987185;-0,999886453;-0,999685705;-0,99938494;-0,998984396
6128;-0,999886453;-0,999685705;-0,99938494;-0,998984396;-0,998483777
6129;-0,999685705;-0,99938494;-0,998984396;-0,998483777;-0,99788326
6130;-0,99938494;-0,998984396;-0,998483777;-0,99788326;-0,997183144
6131;-0,998984396;-0,998483777;-0,99788326;-0,997183144;-0,996383071
6132;-0,998483777;-0,99788326;-0,997183144;-0,996383071;-0,995483339
6133;-0,99788326;-0,997183144;-0,996383071;-0,995483339;-0,994484007
6134;-0,997183144;-0,996383071;-0,995483339;-0,994484007;-0,993385613
6135;-0,996383071;-0,995483339;-0,994484007;-0,993385613;-0,99218744
6136;-0,995483339;-0,994484007;-0,993385613;-0,99218744;-0,990889966
6137;-0,994484007;-0,993385613;-0,99218744;-0,990889966;-0,989493966
6138;-0,993385613;-0,99218744;-0,990889966;-0,989493966;-0,987998426
6139;-0,99218744;-0,990889966;-0,989493966;-0,987998426;-0,986404061
6140;-0,990889966;-0,989493966;-0,987998426;-0,986404061;-0,984711707
6141;-0,989493966;-0,987998426;-0,986404061;-0,984711707;-0,98292017
6142;-0,987998426;-0,986404061;-0,984711707;-0,98292017;-0,981030345
6143;-0,986404061;-0,984711707;-0,98292017;-0,981030345;-0,979042351
6144;-0,984711707;-0,98292017;-0,981030345;-0,979042351;-0,976957202
6145;-0,98292017;-0,981030345;-0,979042351;-0,976957202;-0,974773586
6146;-0,981030345;-0,979042351;-0,976957202;-0,974773586;-0,972492397
6147;-0,979042351;-0,976957202;-0,974773586;-0,972492397;-0,970114887
6148;-0,976957202;-0,974773586;-0,972492397;-0,970114887;-0,967639387
6149;-0,974773586;-0,972492397;-0,970114887;-0,967639387;-0,965067148
6150;-0,972492397;-0,970114887;-0,967639387;-0,965067148;-0,962399364
6151;-0,970114887;-0,967639387;-0,965067148;-0,962399364;-0,959634304
6152;-0,967639387;-0,965067148;-0,962399364;-0,959634304;-0,956773221
6153;-0,965067148;-0,962399364;-0,959634304;-0,956773221;-0,953816473
6154;-0,962399364;-0,959634304;-0,956773221;-0,953816473;-0,950765431
6155;-0,959634304;-0,956773221;-0,953816473;-0,950765431;-0,947618127
6156;-0,956773221;-0,953816473;-0,950765431;-0,947618127;-0,944376051
6157;-0,953816473;-0,950765431;-0,947618127;-0,944376051;-0,941040814
6158;-0,950765431;-0,947618127;-0,944376051;-0,941040814;-0,937610149
6159;-0,947618127;-0,944376051;-0,941040814;-0,937610149;-0,934085667
6160;-0,944376051;-0,941040814;-0,937610149;-0,934085667;-0,930469155
6161;-0,941040814;-0,937610149;-0,934085667;-0,930469155;-0,92675817
6162;-0,937610149;-0,934085667;-0,930469155;-0,92675817;-0,9229545
6163;-0,934085667;-0,930469155;-0,92675817;-0,9229545;-0,919058442
6164;-0,930469155;-0,92675817;-0,9229545;-0,919058442;-0,915072024
6165;-0,92675817;-0,9229545;-0,919058442;-0,915072024;-0,910992563
6166;-0,9229545;-0,919058442;-0,915072024;-0,910992563;-0,906821966
6167;-0,919058442;-0,915072024;-0,910992563;-0,906821966;-0,902562261
6168;-0,915072024;-0,910992563;-0,906821966;-0,902562261;-0,898210704
6169;-0,910992563;-0,906821966;-0,902562261;-0,898210704;-0,893769264
6170;-0,906821966;-0,902562261;-0,898210704;-0,893769264;-0,889240146
6171;-0,902562261;-0,898210704;-0,893769264;-0,889240146;-0,884620368
6172;-0,898210704;-0,893769264;-0,889240146;-0,884620368;-0,879912078
6173;-0,893769264;-0,889240146;-0,884620368;-0,879912078;-0,875115752
6174;-0,889240146;-0,884620368;-0,879912078;-0,875115752;-0,870233774
6175;-0,884620368;-0,879912078;-0,875115752;-0,870233774;-0,865262866
6176;-0,879912078;-0,875115752;-0,870233774;-0,865262866;-0,860205412
6177;-0,875115752;-0,870233774;-0,865262866;-0,860205412;-0,855063856
6178;-0,870233774;-0,865262866;-0,860205412;-0,855063856;-0,849834859
6179;-0,865262866;-0,860205412;-0,855063856;-0,849834859;-0,844520807
6180;-0,860205412;-0,855063856;-0,849834859;-0,844520807;-0,839122295
6181;-0,855063856;-0,849834859;-0,844520807;-0,839122295;-0,833641946
6182;-0,849834859;-0,844520807;-0,839122295;-0,833641946;-0,828076065
6183;-0,844520807;-0,839122295;-0,833641946;-0,828076065;-0,822427392
6184;-0,839122295;-0,833641946;-0,828076065;-0,822427392;-0,81669867
6185;-0,833641946;-0,828076065;-0,822427392;-0,81669867;-0,810886025
6186;-0,828076065;-0,822427392;-0,81669867;-0,810886025;-0,804992259
6187;-0,822427392;-0,81669867;-0,810886025;-0,804992259;-0,79902029
6188;-0,81669867;-0,810886025;-0,804992259;-0,79902029;-0,792966068
6189;-0,810886025;-0,804992259;-0,79902029;-0,792966068;-0,786832571
6190;-0,804992259;-0,79902029;-0,792966068;-0,786832571;-0,780620337
6191;-0,79902029;-0,792966068;-0,786832571;-0,780620337;-0,774332404
6192;-0,792966068;-0,786832571;-0,780620337;-0,774332404;-0,767964602
6193;-0,786832571;-0,780620337;-0,774332404;-0,767964602;-0,761520028
6194;-0,780620337;-0,774332404;-0,767964602;-0,761520028;-0,755001724
6195;-0,774332404;-0,767964602;-0,761520028;-0,755001724;-0,748405457
6196;-0,767964602;-0,761520028;-0,755001724;-0,748405457;-0,741734326
6197;-0,761520028;-0,755001724;-0,748405457;-0,741734326;-0,73499155
6198;-0,755001724;-0,748405457;-0,741734326;-0,73499155;-0,72817266
6199;-0,748405457;-0,741734326;-0,73499155;-0,72817266;-0,721280932
6200;-0,741734326;-0,73499155;-0,72817266;-0,721280932;-0,714317083
6201;-0,73499155;-0,72817266;-0,721280932;-0,714317083;-0,707284451
6202;-0,72817266;-0,721280932;-0,714317083;-0,707284451;-0,700178385
6203;-0,721280932;-0,714317083;-0,707284451;-0,700178385;-0,693002284
6204;-0,714317083;-0,707284451;-0,700178385;-0,693002284;-0,685759604
6205;-0,707284451;-0,700178385;-0,693002284;-0,685759604;-0,678445578
6206;-0,700178385;-0,693002284;-0,685759604;-0,678445578;-0,671063721
6207;-0,693002284;-0,685759604;-0,678445578;-0,671063721;-0,663617551
6208;-0,685759604;-0,678445578;-0,671063721;-0,663617551;-0,65610218
6209;-0,678445578;-0,671063721;-0,663617551;-0,65610218;-0,648521125
6210;-0,671063721;-0,663617551;-0,65610218;-0,648521125;-0,64087522
6211;-0,663617551;-0,65610218;-0,648521125;-0,64087522;-0,633168161
6212;-0,65610218;-0,648521125;-0,64087522;-0,633168161;-0,625394821
6213;-0,648521125;-0,64087522;-0,633168161;-0,625394821;-0,617558897
6214;-0,64087522;-0,633168161;-0,625394821;-0,617558897;-0,609664261
6215;-0,633168161;-0,625394821;-0,617558897;-0,609664261;-0,601705611
6216;-0,625394821;-0,617558897;-0,609664261;-0,601705611;-0,593686759
6217;-0,617558897;-0,609664261;-0,601705611;-0,593686759;-0,585611582
6218;-0,609664261;-0,601705611;-0,593686759;-0,585611582;-0,577474773
6219;-0,601705611;-0,593686759;-0,585611582;-0,577474773;-0,569280207
6220;-0,593686759;-0,585611582;-0,577474773;-0,569280207;-0,561028659
6221;-0,585611582;-0,577474773;-0,569280207;-0,561028659;-0,552724183
6222;-0,577474773;-0,569280207;-0,561028659;-0,552724183;-0,544361293
6223;-0,569280207;-0,561028659;-0,552724183;-0,544361293;-0,535943866
6224;-0,561028659;-0,552724183;-0,544361293;-0,535943866;-0,527476132
6225;-0,552724183;-0,544361293;-0,535943866;-0,527476132;-0,51895237
6226;-0,544361293;-0,535943866;-0,527476132;-0,51895237;-0,510376692
6227;-0,535943866;-0,527476132;-0,51895237;-0,510376692;-0,501749933
6228;-0,527476132;-0,51895237;-0,510376692;-0,501749933;-0,493076324
6229;-0,51895237;-0,510376692;-0,501749933;-0,493076324;-0,484350085
6230;-0,510376692;-0,501749933;-0,493076324;-0,484350085;-0,475575417
6231;-0,501749933;-0,493076324;-0,484350085;-0,475575417;-0,466756493
6232;-0,493076324;-0,484350085;-0,475575417;-0,466756493;-0,45788756
6233;-0,484350085;-0,475575417;-0,466756493;-0,45788756;-0,448972791
6234;-0,475575417;-0,466756493;-0,45788756;-0,448972791;-0,440016568
6235;-0,466756493;-0,45788756;-0,448972791;-0,440016568;-0,431012869
6236;-0,45788756;-0,448972791;-0,440016568;-0,431012869;-0,421966076
6237;-0,448972791;-0,440016568;-0,431012869;-0,421966076;-0,412877083
6238;-0,440016568;-0,431012869;-0,421966076;-0,412877083;-0,403750241
6239;-0,431012869;-0,421966076;-0,412877083;-0,403750241;-0,39457956
6240;-0,421966076;-0,412877083;-0,403750241;-0,39457956;-0,38536939
6241;-0,412877083;-0,403750241;-0,39457956;-0,38536939;-0,376124203
6242;-0,403750241;-0,39457956;-0,38536939;-0,376124203;-0,366837889
6243;-0,39457956;-0,38536939;-0,376124203;-0,366837889;-0,357514858
6244;-0,38536939;-0,376124203;-0,366837889;-0,357514858;-0,348159641
6245;-0,376124203;-0,366837889;-0,357514858;-0,348159641;-0,338766009
6246;-0,366837889;-0,357514858;-0,348159641;-0,338766009;-0,329338521
6247;-0,357514858;-0,348159641;-0,338766009;-0,329338521;-0,319878072
6248;-0,348159641;-0,338766009;-0,329338521;-0,319878072;-0,310389221
6249;-0,338766009;-0,329338521;-0,319878072;-0,310389221;-0,30086574
6250;-0,329338521;-0,319878072;-0,310389221;-0,30086574;-0,291312158
6251;-0,319878072;-0,310389221;-0,30086574;-0,291312158;-0,281733066
6252;-0,310389221;-0,30086574;-0,291312158;-0,281733066;-0,272122175
6253;-0,30086574;-0,291312158;-0,281733066;-0,272122175;-0,262484014
6254;-0,291312158;-0,281733066;-0,272122175;-0,262484014;-0,252823323
6255;-0,281733066;-0,272122175;-0,262484014;-0,252823323;-0,243133649
6256;-0,272122175;-0,262484014;-0,252823323;-0,243133649;-0,233419642
6257;-0,262484014;-0,252823323;-0,243133649;-0,233419642;-0,223682299
6258;-0,252823323;-0,243133649;-0,233419642;-0,223682299;-0,213926286
6259;-0,243133649;-0,233419642;-0,223682299;-0,213926286;-0,204145163
6260;-0,233419642;-0,223682299;-0,213926286;-0,204145163;-0,194343626
6261;-0,223682299;-0,213926286;-0,204145163;-0,194343626;-0,184526384
6262;-0,213926286;-0,204145163;-0,194343626;-0,184526384;-0,174686939
6263;-0,204145163;-0,194343626;-0,184526384;-0,174686939;-0,164830029
6264;-0,194343626;-0,184526384;-0,174686939;-0,164830029;-0,154956624
6265;-0,184526384;-0,174686939;-0,164830029;-0,154956624;-0,145071477
6266;-0,174686939;-0,164830029;-0,154956624;-0,145071477;-0,135168061
6267;-0,164830029;-0,154956624;-0,145071477;-0,135168061;-0,125251129
6268;-0,154956624;-0,145071477;-0,135168061;-0,125251129;-0,115325443
6269;-0,145071477;-0,135168061;-0,125251129;-0,115325443;-0,105384439
6270;-0,135168061;-0,125251129;-0,115325443;-0,105384439;-0,0954329
6271;-0,125251129;-0,115325443;-0,105384439;-0,0954329;-0,085475609
6272;-0,115325443;-0,105384439;-0,0954329;-0,085475609;-0,075505964
6273;-0,105384439;-0,0954329;-0,085475609;-0,075505964;-0,065528773
6274;-0,0954329;-0,085475609;-0,075505964;-0,065528773;-0,055545021
6275;-0,085475609;-0,075505964;-0,065528773;-0,055545021;-0,045559525
6276;-0,075505964;-0,065528773;-0,055545021;-0,045559525;-0,035565663
6277;-0,065528773;-0,055545021;-0,045559525;-0,035565663;-0,025568241
6278;-0,055545021;-0,045559525;-0,035565663;-0,025568241;-0,015572078
6279;-0,045559525;-0,035565663;-0,025568241;-0,015572078;-0,005570542
6280;-0,035565663;-0,025568241;-0,015572078;-0,005570542;0,004431551
6281;-0,025568241;-0,015572078;-0,005570542;0,004431551;0,014429387
6282;-0,015572078;-0,005570542;0,004431551;0,014429387;0,024429593
6283;-0,005570542;0,004431551;0,014429387;0,024429593;0,034427356
6284;0,004431551;0,014429387;0,024429593;0,034427356;0,044421673
6285;0,014429387;0,024429593;0,034427356;0,044421673;0,054407738
6286;0,024429593;0,034427356;0,044421673;0,054407738;0,064392172
6287;0,034427356;0,044421673;0,054407738;0,064392172;0,074370161
6288;0,044421673;0,054407738;0,064392172;0,074370161;0,084336914
6289;0,054407738;0,064392172;0,074370161;0,084336914;0,094299026
6290;0,064392172;0,074370161;0,084336914;0,094299026;0,104251713
6291;0,074370161;0,084336914;0,094299026;0,104251713;0,114190176
6292;0,084336914;0,094299026;0,104251713;0,114190176;0,12412101
6293;0,094299026;0,104251713;0,114190176;0,12412101;0,134039432
6294;0,104251713;0,114190176;0,12412101;0,134039432;0,143944427
6295;0,114190176;0,12412101;0,134039432;0,143944427;0,153831273
6296;0,12412101;0,134039432;0,143944427;0,153831273;0,163706496
6297;0,134039432;0,143944427;0,153831273;0,163706496;0,173565343
6298;0,143944427;0,153831273;0,163706496;0,173565343;0,183403075
6299;0,153831273;0,163706496;0,173565343;0,183403075;0,193226203
6300;0,163706496;0,173565343;0,183403075;0,193226203;0,20303002
6301;0,173565343;0,183403075;0,193226203;0,20303002;0,212809786
6302;0,183403075;0,193226203;0,20303002;0,212809786;0,222571999
6303;0,193226203;0,20303002;0,212809786;0,222571999;0,232311949
6304;0,20303002;0,212809786;0,222571999;0,232311949;0,242028669
6305;0,212809786;0,222571999;0,232311949;0,242028669;0,251717478
6306;0,222571999;0,232311949;0,242028669;0,251717478;0,261384785
6307;0,232311949;0,242028669;0,251717478;0,261384785;0,271025956
6308;0,242028669;0,251717478;0,261384785;0,271025956;0,28063637
6309;0,251717478;0,261384785;0,271025956;0,28063637;0,290222347
6310;0,261384785;0,271025956;0,28063637;0,290222347;0,299779326
6311;0,271025956;0,28063637;0,290222347;0,299779326;0,309306294
6312;0,28063637;0,290222347;0,299779326;0,309306294;0,318798691
6313;0,290222347;0,299779326;0,309306294;0,318798691;0,328262836
6314;0,299779326;0,309306294;0,318798691;0,328262836;0,337694138
6315;0,309306294;0,318798691;0,328262836;0,337694138;0,347088099
6316;0,318798691;0,328262836;0,337694138;0,347088099;0,356450886
6317;0,328262836;0,337694138;0,347088099;0,356450886;0,365778059
6318;0,337694138;0,347088099;0,356450886;0,365778059;0,375065058
6319;0,347088099;0,356450886;0,365778059;0,375065058;0,384318113
6320;0,356450886;0,365778059;0,375065058;0,384318113;0,393532723
6321;0,365778059;0,375065058;0,384318113;0,393532723;0,402707964
6322;0,375065058;0,384318113;0,393532723;0,402707964;0,411839426
6323;0,384318113;0,393532723;0,402707964;0,411839426;0,420933187
6324;0,393532723;0,402707964;0,411839426;0,420933187;0,429984838
6325;0,402707964;0,411839426;0,420933187;0,429984838;0,438990027
6326;0,411839426;0,420933187;0,429984838;0,438990027;0,447954744
6327;0,420933187;0,429984838;0,438990027;0,447954744;0,456874669
6328;0,429984838;0,438990027;0,447954744;0,456874669;0,465745509
6329;0,438990027;0,447954744;0,456874669;0,465745509;0,474573135
6330;0,447954744;0,456874669;0,465745509;0,474573135;0,483353287
6331;0,456874669;0,465745509;0,474573135;0,483353287;0,492085099
6332;0,465745509;0,474573135;0,483353287;0,492085099;0,50076437
6333;0,474573135;0,483353287;0,492085099;0,50076437;0,509396851
6334;0,483353287;0,492085099;0,50076437;0,509396851;0,51797837
6335;0,492085099;0,50076437;0,509396851;0,51797837;0,526504874
6336;0,50076437;0,509396851;0,51797837;0,526504874;0,534981906
6337;0,509396851;0,51797837;0,526504874;0,534981906;0,543405473
6338;0,51797837;0,526504874;0,534981906;0,543405473;0,551771462
6339;0,526504874;0,534981906;0,543405473;0,551771462;0,560085475
6340;0,534981906;0,543405473;0,551771462;0,560085475;0,568343401
6341;0,543405473;0,551771462;0,560085475;0,568343401;0,576544523
6342;0,551771462;0,560085475;0,568343401;0,576544523;0,584684849
6343;0,560085475;0,568343401;0,576544523;0,584684849;0,592769802
6344;0,568343401;0,576544523;0,584684849;0,592769802;0,600795448
6345;0,576544523;0,584684849;0,592769802;0,600795448;0,608757973
6346;0,584684849;0,592769802;0,600795448;0,608757973;0,616662681
6347;0,592769802;0,600795448;0,608757973;0,616662681;0,624505639
6348;0,600795448;0,608757973;0,616662681;0,624505639;0,632283211
6349;0,608757973;0,616662681;0,624505639;0,632283211;0,640000463
6350;0,616662681;0,624505639;0,632283211;0,640000463;0,647653699
6351;0,624505639;0,632283211;0,640000463;0,647653699;0,655242145
6352;0,632283211;0,640000463;0,647653699;0,655242145;0,662762225
6353;0,640000463;0,647653699;0,655242145;0,662762225;0,670218825
6354;0,647653699;0,655242145;0,662762225;0,670218825;0,677608371
6355;0,655242145;0,662762225;0,670218825;0,677608371;0,684927404
6356;0,662762225;0,670218825;0,677608371;0,684927404;0,692180693
6357;0,670218825;0,677608371;0,684927404;0,692180693;0,699364722
6358;0,677608371;0,684927404;0,692180693;0,699364722;0,706478775
6359;0,684927404;0,692180693;0,699364722;0,706478775;0,713519514
6360;0,692180693;0,699364722;0,706478775;0,713519514;0,720491588
6361;0,699364722;0,706478775;0,713519514;0,720491588;0,727391541
6362;0,706478775;0,713519514;0,720491588;0,727391541;0,734216154
6363;0,713519514;0,720491588;0,727391541;0,734216154;0,740969896
6364;0,720491588;0,727391541;0,734216154;0,740969896;0,74764955
6365;0,727391541;0,734216154;0,740969896;0,74764955;0,754251897
6366;0,734216154;0,740969896;0,74764955;0,754251897;0,760781288
6367;0,740969896;0,74764955;0,754251897;0,760781288;0,767234623
6368;0,74764955;0,754251897;0,760781288;0,767234623;0,773611128
6369;0,754251897;0,760781288;0,767234623;0,773611128;0,779907942
6370;0,760781288;0,767234623;0,773611128;0,779907942;0,786129117
6371;0,767234623;0,773611128;0,779907942;0,786129117;0,792271614
6372;0,773611128;0,779907942;0,786129117;0,792271614;0,798332572
6373;0,779907942;0,786129117;0,792271614;0,798332572;0,804315984
6374;0,786129117;0,792271614;0,798332572;0,804315984;0,81021893
6375;0,792271614;0,798332572;0,804315984;0,81021893;0,816038609
6376;0,798332572;0,804315984;0,81021893;0,816038609;0,821778953
6377;0,804315984;0,81021893;0,816038609;0,821778953;0,827436984
6378;0,81021893;0,816038609;0,821778953;0,827436984;0,833012342
6379;0,816038609;0,821778953;0,827436984;0,833012342;0,838502228
6380;0,821778953;0,827436984;0,833012342;0,838502228;0,843910336
6381;0,827436984;0,833012342;0,838502228;0,843910336;0,849233985
6382;0,833012342;0,838502228;0,843910336;0,849233985;0,85447073
6383;0,838502228;0,843910336;0,849233985;0,85447073;0,859624028
6384;0,843910336;0,849233985;0,85447073;0,859624028;0,864691317
6385;0,849233985;0,85447073;0,859624028;0,864691317;0,869670212
6386;0,85447073;0,859624028;0,864691317;0,869670212;0,874563992
6387;0,859624028;0,864691317;0,869670212;0,874563992;0,879370332
6388;0,864691317;0,869670212;0,874563992;0,879370332;0,884088635
6389;0,869670212;0,874563992;0,879370332;0,884088635;0,888716757
6390;0,874563992;0,879370332;0,884088635;0,888716757;0,893257797
6391;0,879370332;0,884088635;0,888716757;0,893257797;0,897709429
6392;0,884088635;0,888716757;0,893257797;0,897709429;0,902069628
6393;0,888716757;0,893257797;0,897709429;0,902069628;0,906341255
6394;0,893257797;0,897709429;0,902069628;0,906341255;0,910522223
